transaction_id,date,store_id,region,product_id,category,price,quantity,discount_pct,amount,gender,age_group,payment_method,is_promo_period
4839,2025-02-18,5,Москва,53,БАД и витамины,396.5,4,0.0,1586.0,Женский,31-45,Онлайн,0
4840,2025-02-18,9,Санкт-Петербург,34,Лекарства (без рецепта),247.64,7,0.0,1733.48,Женский,31-45,Наличные,0
4841,2025-02-18,12,Санкт-Петербург,45,Косметика и гигиена,408.22,4,0.0,1632.88,Мужской,60+,Наличные,0
4842,2025-02-18,5,Москва,44,Косметика и гигиена,392.07,3,0.0,1176.21,Мужской,18-30,Онлайн,0
4843,2025-02-18,12,Санкт-Петербург,63,БАД и витамины,710.23,2,0.0,1420.46,Мужской,18-30,Наличные,0
4844,2025-02-18,7,Москва,40,Косметика и гигиена,389.97,8,0.0,3119.76,Женский,18-30,Онлайн,0
4845,2025-02-18,13,Санкт-Петербург,48,Косметика и гигиена,234.26,4,0.0,937.04,Женский,18-30,Наличные,0
4846,2025-02-18,18,Новосибирск,44,Косметика и гигиена,392.07,8,0.0,3136.56,Мужской,31-45,Онлайн,0
4847,2025-02-18,6,Москва,33,Лекарства (без рецепта),335.53,7,0.0,2348.71,Женский,46-60,Карта,0
4848,2025-02-18,5,Москва,10,Лекарства (рецепт),414.76,2,0.0,829.52,Женский,60+,Карта,0
4849,2025-02-18,9,Санкт-Петербург,48,Косметика и гигиена,234.26,1,0.0,234.26,Мужской,60+,Карта,0
4850,2025-02-18,8,Москва,40,Косметика и гигиена,389.97,4,0.0,1559.88,Мужской,18-30,Карта,0
4851,2025-02-18,20,Екатеринбург,27,Лекарства (без рецепта),257.62,3,0.0,772.86,Мужской,46-60,Наличные,0
4852,2025-02-18,15,Казань,10,Лекарства (рецепт),414.76,2,0.0,829.52,Мужской,31-45,Наличные,0
4853,2025-02-18,6,Москва,17,Лекарства (без рецепта),223.04,4,0.0,892.16,Женский,18-30,Онлайн,0
4854,2025-02-18,16,Казань,1,Лекарства (рецепт),310.8,1,0.0,310.8,Женский,46-60,Карта,0
4855,2025-02-19,19,Новосибирск,30,Лекарства (без рецепта),347.78,5,0.0,1738.9,Женский,31-45,Онлайн,0
4856,2025-02-19,21,Екатеринбург,35,Лекарства (без рецепта),266.61,6,0.0,1599.66,Мужской,46-60,Карта,0
4857,2025-02-19,5,Москва,20,Лекарства (без рецепта),325.54,2,0.0,651.08,Женский,31-45,Карта,0
4858,2025-02-19,1,Москва,19,Лекарства (без рецепта),221.19,2,0.0,442.38,Женский,46-60,Карта,0
4859,2025-02-19,8,Москва,16,Лекарства (без рецепта),251.55,10,0.0,2515.5,Женский,31-45,Онлайн,0
4860,2025-02-19,17,Новосибирск,48,Косметика и гигиена,234.26,6,0.0,1405.56,Мужской,46-60,Карта,0
4861,2025-02-19,13,Санкт-Петербург,45,Косметика и гигиена,408.22,2,0.0,816.44,Мужской,31-45,Наличные,0
4862,2025-02-19,5,Москва,34,Лекарства (без рецепта),247.64,4,0.0,990.56,Женский,31-45,Карта,0
4863,2025-02-19,7,Москва,50,Косметика и гигиена,316.91,7,0.0,2218.37,Мужской,60+,Онлайн,0
4864,2025-02-19,20,Екатеринбург,35,Лекарства (без рецепта),266.61,2,0.0,533.22,Женский,46-60,Наличные,0
4865,2025-02-19,8,Москва,27,Лекарства (без рецепта),257.62,2,0.0,515.24,Женский,31-45,Онлайн,0
4866,2025-02-19,6,Москва,40,Косметика и гигиена,389.97,5,0.0,1949.85,Мужской,60+,Карта,0
4867,2025-02-19,1,Москва,48,Косметика и гигиена,234.26,4,0.0,937.04,Мужской,46-60,Онлайн,0
4868,2025-02-19,8,Москва,51,БАД и витамины,473.69,2,0.0,947.38,Женский,18-30,Онлайн,0
4869,2025-02-19,11,Санкт-Петербург,29,Лекарства (без рецепта),384.65,4,0.0,1538.6,Мужской,31-45,Карта,0
4870,2025-02-19,19,Новосибирск,36,Косметика и гигиена,269.55,2,0.0,539.1,Женский,31-45,Карта,0
4871,2025-02-19,4,Москва,21,Лекарства (без рецепта),318.02,3,0.0,954.06,Женский,46-60,Карта,0
4872,2025-02-19,4,Москва,40,Косметика и гигиена,389.97,3,0.0,1169.91,Мужской,46-60,Наличные,0
4873,2025-02-19,4,Москва,45,Косметика и гигиена,408.22,8,0.0,3265.76,Мужской,31-45,Онлайн,0
4874,2025-02-19,2,Москва,1,Лекарства (рецепт),310.8,2,0.0,621.6,Женский,18-30,Онлайн,0
4875,2025-02-19,12,Санкт-Петербург,66,БАД и витамины,602.57,1,0.0,602.57,Мужской,60+,Онлайн,0
4876,2025-02-19,1,Москва,33,Лекарства (без рецепта),335.53,8,0.0,2684.24,Женский,60+,Наличные,0
4877,2025-02-19,4,Москва,23,Лекарства (без рецепта),295.31,7,0.0,2067.17,Мужской,60+,Карта,0
4878,2025-02-19,11,Санкт-Петербург,34,Лекарства (без рецепта),247.64,7,0.0,1733.48,Мужской,60+,Карта,0
4879,2025-02-19,4,Москва,3,Лекарства (рецепт),283.27,4,0.0,1133.08,Женский,31-45,Наличные,0
4880,2025-02-19,2,Москва,66,БАД и витамины,602.57,1,0.0,602.57,Женский,31-45,Карта,0
4881,2025-02-19,21,Екатеринбург,1,Лекарства (рецепт),310.8,3,0.0,932.4,Мужской,31-45,Карта,0
4882,2025-02-19,13,Санкт-Петербург,3,Лекарства (рецепт),283.27,2,0.0,566.54,Мужской,31-45,Онлайн,0
4883,2025-02-19,22,Екатеринбург,30,Лекарства (без рецепта),347.78,4,0.0,1391.12,Женский,18-30,Наличные,0
4884,2025-02-19,21,Екатеринбург,26,Лекарства (без рецепта),324.19,4,0.0,1296.76,Мужской,46-60,Карта,0
4885,2025-02-19,2,Москва,1,Лекарства (рецепт),310.8,2,0.0,621.6,Женский,60+,Онлайн,0
4886,2025-02-19,20,Екатеринбург,17,Лекарства (без рецепта),223.04,3,0.0,669.12,Женский,60+,Онлайн,0
4887,2025-02-19,13,Санкт-Петербург,59,БАД и витамины,728.23,1,0.0,728.23,Мужской,46-60,Наличные,0
4888,2025-02-19,3,Москва,38,Косметика и гигиена,312.62,3,0.0,937.86,Женский,60+,Онлайн,0
4889,2025-02-19,8,Москва,3,Лекарства (рецепт),283.27,7,0.0,1982.89,Женский,46-60,Карта,0
4890,2025-02-19,9,Санкт-Петербург,34,Лекарства (без рецепта),247.64,3,0.0,742.92,Женский,18-30,Онлайн,0
4891,2025-02-19,11,Санкт-Петербург,4,Лекарства (рецепт),386.79,2,0.0,773.58,Женский,18-30,Онлайн,0
4892,2025-02-19,3,Москва,55,БАД и витамины,576.48,4,0.0,2305.92,Женский,46-60,Наличные,0
4893,2025-02-19,8,Москва,39,Косметика и гигиена,404.74,6,0.0,2428.44,Женский,46-60,Карта,0
4894,2025-02-19,4,Москва,37,Косметика и гигиена,362.46,4,0.0,1449.84,Мужской,46-60,Онлайн,0
4895,2025-02-19,16,Казань,32,Лекарства (без рецепта),321.04,4,0.0,1284.16,Мужской,18-30,Онлайн,0
4896,2025-02-19,12,Санкт-Петербург,14,Лекарства (рецепт),458.37,1,0.0,458.37,Женский,60+,Карта,0
4897,2025-02-19,11,Санкт-Петербург,43,Косметика и гигиена,308.93,4,0.0,1235.72,Женский,31-45,Карта,0
4898,2025-02-19,6,Москва,6,Лекарства (рецепт),501.67,1,0.0,501.67,Женский,31-45,Карта,0
4899,2025-02-19,21,Екатеринбург,45,Косметика и гигиена,408.22,1,0.0,408.22,Мужской,31-45,Онлайн,0
4900,2025-02-19,15,Казань,29,Лекарства (без рецепта),384.65,8,0.0,3077.2,Мужской,60+,Онлайн,0
4901,2025-02-19,5,Москва,21,Лекарства (без рецепта),318.02,7,0.0,2226.14,Женский,46-60,Карта,0
4902,2025-02-19,21,Екатеринбург,53,БАД и витамины,396.5,2,0.0,793.0,Женский,31-45,Карта,0
4903,2025-02-19,16,Казань,3,Лекарства (рецепт),283.27,4,0.0,1133.08,Мужской,60+,Карта,0
4904,2025-02-19,13,Санкт-Петербург,4,Лекарства (рецепт),386.79,3,0.0,1160.37,Женский,31-45,Онлайн,0
4905,2025-02-19,5,Москва,23,Лекарства (без рецепта),295.31,4,0.0,1181.24,Женский,46-60,Онлайн,0
4906,2025-02-19,3,Москва,23,Лекарства (без рецепта),295.31,9,0.0,2657.79,Женский,60+,Онлайн,0
4907,2025-02-19,12,Санкт-Петербург,17,Лекарства (без рецепта),223.04,3,0.0,669.12,Женский,31-45,Карта,0
4908,2025-02-19,11,Санкт-Петербург,54,БАД и витамины,629.24,2,0.0,1258.48,Женский,46-60,Карта,0
4909,2025-02-19,10,Санкт-Петербург,45,Косметика и гигиена,408.22,1,0.0,408.22,Мужской,46-60,Карта,0
4910,2025-02-19,21,Екатеринбург,2,Лекарства (рецепт),518.76,5,0.0,2593.8,Женский,60+,Карта,0
4911,2025-02-19,5,Москва,49,Косметика и гигиена,384.98,1,0.0,384.98,Женский,46-60,Онлайн,0
4912,2025-02-19,12,Санкт-Петербург,53,БАД и витамины,396.5,2,0.0,793.0,Женский,18-30,Наличные,0
4913,2025-02-19,10,Санкт-Петербург,29,Лекарства (без рецепта),384.65,5,0.0,1923.25,Женский,18-30,Онлайн,0
4914,2025-02-19,4,Москва,1,Лекарства (рецепт),310.8,3,0.0,932.4,Мужской,60+,Карта,0
4915,2025-02-19,8,Москва,5,Лекарства (рецепт),330.43,5,0.0,1652.15,Женский,31-45,Онлайн,0
4916,2025-02-19,21,Екатеринбург,48,Косметика и гигиена,234.26,5,0.0,1171.3,Женский,60+,Наличные,0
4917,2025-02-19,21,Екатеринбург,25,Лекарства (без рецепта),284.73,2,0.0,569.46,Мужской,18-30,Онлайн,0
4918,2025-02-19,21,Екатеринбург,63,БАД и витамины,710.23,3,0.0,2130.69,Женский,31-45,Онлайн,0
4919,2025-02-19,8,Москва,46,Косметика и гигиена,312.96,2,0.0,625.92,Мужской,31-45,Карта,0
4920,2025-02-19,11,Санкт-Петербург,16,Лекарства (без рецепта),251.55,4,0.0,1006.2,Мужской,46-60,Карта,0
4921,2025-02-19,22,Екатеринбург,30,Лекарства (без рецепта),347.78,4,0.0,1391.12,Женский,31-45,Наличные,0
4922,2025-02-19,14,Казань,23,Лекарства (без рецепта),295.31,2,0.0,590.62,Женский,18-30,Наличные,0
4923,2025-02-19,14,Казань,61,БАД и витамины,548.6,3,0.0,1645.8,Женский,18-30,Наличные,0
4924,2025-02-19,1,Москва,31,Лекарства (без рецепта),256.56,7,0.0,1795.92,Женский,31-45,Карта,0
4925,2025-02-19,7,Москва,20,Лекарства (без рецепта),325.54,3,0.0,976.62,Мужской,18-30,Онлайн,0
4926,2025-02-19,11,Санкт-Петербург,59,БАД и витамины,728.23,2,0.0,1456.46,Женский,31-45,Карта,0
4927,2025-02-19,4,Москва,3,Лекарства (рецепт),283.27,5,0.0,1416.35,Женский,31-45,Наличные,0
4928,2025-02-19,15,Казань,39,Косметика и гигиена,404.74,6,0.0,2428.44,Мужской,46-60,Онлайн,0
4929,2025-02-19,8,Москва,25,Лекарства (без рецепта),284.73,1,0.0,284.73,Женский,31-45,Онлайн,0
4930,2025-02-19,18,Новосибирск,24,Лекарства (без рецепта),295.65,5,0.0,1478.25,Женский,31-45,Онлайн,0
4931,2025-02-19,18,Новосибирск,3,Лекарства (рецепт),283.27,3,0.0,849.81,Женский,18-30,Онлайн,0
4932,2025-02-19,18,Новосибирск,23,Лекарства (без рецепта),295.31,1,0.0,295.31,Мужской,18-30,Карта,0
4933,2025-02-19,6,Москва,26,Лекарства (без рецепта),324.19,6,0.0,1945.14,Мужской,60+,Онлайн,0
4934,2025-02-19,7,Москва,25,Лекарства (без рецепта),284.73,5,0.0,1423.65,Женский,18-30,Карта,0
4935,2025-02-19,17,Новосибирск,21,Лекарства (без рецепта),318.02,6,0.0,1908.12,Женский,46-60,Карта,0
4936,2025-02-19,21,Екатеринбург,46,Косметика и гигиена,312.96,1,0.0,312.96,Женский,31-45,Онлайн,0
4937,2025-02-19,6,Москва,50,Косметика и гигиена,316.91,2,0.0,633.82,Женский,18-30,Онлайн,0
4938,2025-02-19,20,Екатеринбург,43,Косметика и гигиена,308.93,1,0.0,308.93,Мужской,31-45,Онлайн,0
4939,2025-02-19,22,Екатеринбург,24,Лекарства (без рецепта),295.65,8,0.0,2365.2,Женский,46-60,Наличные,0
4940,2025-02-19,1,Москва,49,Косметика и гигиена,384.98,1,0.0,384.98,Мужской,18-30,Карта,0
4941,2025-02-19,12,Санкт-Петербург,66,БАД и витамины,602.57,1,0.0,602.57,Мужской,18-30,Наличные,0
4942,2025-02-19,17,Новосибирск,17,Лекарства (без рецепта),223.04,2,0.0,446.08,Женский,18-30,Онлайн,0
4943,2025-02-19,8,Москва,34,Лекарства (без рецепта),247.64,2,0.0,495.28,Женский,46-60,Онлайн,0
4944,2025-02-19,5,Москва,32,Лекарства (без рецепта),321.04,6,0.0,1926.24,Женский,31-45,Карта,0
4945,2025-02-19,12,Санкт-Петербург,51,БАД и витамины,473.69,3,0.0,1421.07,Мужской,60+,Карта,0
